"","blue","green","red","vnir","NDAVI","ind24","NDWI","WAVI","DII_blue_green","DII_blue_red","DII_green_red","depth","TOT","TSG","TMA","class"
"606",0.082154661,0.11600621,0.044701476,0.003443748,-0.919537127,-0.942339897,0.942339897,-1.285414934,0.150660947,0.159877896,-0.035952691,-1.747566581,8.7,5.7,3,"SG Low"
"607",0.078158259,0.11444962,0.043268017,0.003443498,-0.915602326,-0.94158268,0.94158268,-1.278844833,0.117410772,0.137896836,-0.027247323,-1.748172283,36.75,32.5,4.25,"SG Low"
"608",0.080821112,0.118208937,0.046252813,0.002858567,-0.931678355,-0.952777326,0.952777326,-1.32538259,0.111157067,0.114322625,-0.040395111,-1.747996569,9.5,6.25,3.25,"SG Low"
"609",0.07455238,0.108475745,0.042907584,0.002974428,-0.923267126,-0.946623147,0.946623147,-1.30551672,0.136121348,0.097820379,-0.075153999,-1.744227052,16.1,11.5,4.35,"SG Low"
"610",0.070945576,0.104706004,0.039800197,0.00238921,-0.934841037,-0.955381572,0.955381572,-1.330108285,0.130041897,0.112553649,-0.059285667,-1.744227052,17.2,7.1,10.1,"MA Low"
"611",0.076284863,0.111461453,0.040756509,0.004143063,-0.896974504,-0.928323507,0.928323507,-1.223178029,0.12569347,0.16479972,-0.012946378,-1.744227052,21.65,11.85,9.8,"SG Low"
"612",0.076168701,0.110042699,0.041837838,0.00391293,-0.902276456,-0.931325376,0.931325376,-1.243418694,0.139927834,0.140871108,-0.043604136,-1.758004904,25.8,15.75,10.05,"SG Low"
"613",0.076813459,0.113275819,0.041830026,0.00273901,-0.931139529,-0.952781737,0.952781737,-1.315633655,0.112736218,0.149460122,-0.014519605,-1.743561029,14.1,10.8,3.2,"SG Low"
"614",0.081878945,0.122091524,0.046727683,0.003675169,-0.914085507,-0.941555798,0.941555798,-1.281252384,0.084406681,0.118586637,-0.015039789,-1.743624806,31.75,25.25,6.5,"SG Low"
"615",0.08001525,0.119501196,0.044101086,0.004026119,-0.904187202,-0.934814095,0.934814095,-1.249032617,0.087761417,0.14506124,0.002946273,-1.740171075,12.4,4.25,8.15,"MA Low"
"616",0.078816801,0.116131425,0.043384783,0.003441861,-0.916316152,-0.942430913,0.942430913,-1.279493451,0.107856505,0.143981397,-0.014496382,-1.733615518,19.25,6.75,12.5,"MA Low"
"617",0.074820615,0.108736143,0.040877532,0.004027408,-0.897843778,-0.928568959,0.928568959,-1.230937719,0.136763468,0.142881736,-0.039721847,-1.73172915,14.05,2,12.05,"MA Low"
"618",0.065736674,0.101066738,0.039204799,0.003559957,-0.897254527,-0.931949317,0.931949317,-1.250264645,0.097301744,0.049193971,-0.084387898,-1.739317179,31.5,1.8,29.7,"MA Low"
"619",0.081997104,0.123507321,0.045529332,0.00367295,-0.914253592,-0.942240238,0.942240238,-1.276049972,0.071666114,0.142257512,0.01419696,-1.718540549,4.45,3.25,1.2,"Bare"
"620",0.084129058,0.127519712,0.045411117,0.004258338,-0.903643787,-0.935371041,0.935371041,-1.242799401,0.058006678,0.170150056,0.047939457,-1.716383696,11.3,7,4.3,"SG Low"
"621",0.084928714,0.129330724,0.048515465,0.003557341,-0.91959542,-0.946461082,0.946461082,-1.295055747,0.050119858,0.123032309,0.016971886,-1.710952997,7.5,5,2,"SG Low"
"622",0.085062705,0.127003729,0.048754446,0.002972958,-0.932460129,-0.954253972,0.954253972,-1.32757926,0.074030869,0.12040446,-0.004533645,-1.702006578,27.35,23.55,3.8,"SG Low"
"623",0.07909748,0.113415405,0.042911459,0.002976661,-0.927464128,-0.948851109,0.948851109,-1.305396676,0.14052245,0.156922176,-0.030684909,-1.755799651,17.55,14.7,2.85,"SG Low"
"624",0.06465736,0.097677246,0.036334436,0.002624988,-0.921970963,-0.94765842,0.94765842,-1.297867537,0.122709073,0.097693928,-0.066678137,-1.718822718,41.65,40.5,0.9,"SG Low"
"625",0.05715514,0.089075431,0.03047318,0.003794178,-0.875497282,-0.918290198,0.918290198,-1.16783154,0.112775028,0.124879844,-0.038961511,-1.714305997,64,62,2,"SG High"
"626",0.062383465,0.095073387,0.036095887,0.002625284,-0.919232905,-0.946257532,0.946257532,-1.296600938,0.120144635,0.067528181,-0.089208148,-1.712253928,11,6,5,"SG Low"
"627",0.079612665,0.119369254,0.041234881,0.003560028,-0.914394319,-0.942080081,0.942080081,-1.261578202,0.084076308,0.197514266,0.047643203,-1.706628919,17,5,12,"MA Low"
"628",0.076545686,0.117165215,0.03896378,0.002858202,-0.928008497,-0.952372611,0.952372611,-1.294973731,0.067716137,0.20670104,0.067619093,-1.71096909,10,6,3,"SG Low"
"629",0.082536906,0.123251818,0.046368644,0.003909637,-0.909547865,-0.938509107,0.938509107,-1.266720176,0.080775142,0.133189932,-0.000323984,-1.725103736,18,9,8,"SG Low"
"630",0.08080519,0.123251259,0.044219069,0.00355879,-0.915632486,-0.943872094,0.943872094,-1.276541471,0.059576374,0.15259923,0.032023948,-1.730377197,16,8,9,"MA Low"
"631",0.083868697,0.122605011,0.044697646,0.003091824,-0.928891301,-0.950805068,0.950805068,-1.305909753,0.103254527,0.180600062,0.019429868,-1.726867557,23,15,7,"SG Low"
"632",0.067199811,0.100541279,0.037052125,0.00192375,-0.944338799,-0.962450624,0.962450624,-1.351927638,0.12572746,0.119526848,-0.051109795,-1.720032215,47,45,1,"SG Low"
"633",0.079628207,0.116008468,0.043268889,0.002859102,-0.930677772,-0.951894343,0.951894343,-1.314054251,0.119401813,0.156512246,-0.013732594,-1.754225731,14.55,11.15,3.3,"SG Low"
"634",0.064660281,0.099241048,0.036216121,0.004145609,-0.879498422,-0.919803798,0.919803798,-1.191865921,0.103216164,0.10052976,-0.04857203,-1.721762776,39,37,2,"SG Low"
"635",0.073750146,0.107434854,0.037173551,0.00262654,-0.931221426,-0.952271342,0.952271342,-1.302020073,0.137163103,0.209739983,0.012976509,-1.714852333,35.5,31.5,3.5,"SG Low"
"636",0.079486147,0.117687859,0.041596361,0.003562319,-0.914211094,-0.941240191,0.941240191,-1.263346553,0.09993609,0.188455909,0.027508518,-1.702115536,5.5,4,1,"SG Low"
"637",0.082816973,0.123258814,0.045299746,0.004498109,-0.896968305,-0.929583311,0.929583311,-1.229017854,0.084092811,0.156532034,0.015628446,-1.698333263,26.1,17.25,8.85,"SG Low"
"638",0.083352938,0.121966019,0.046733867,0.0028626,-0.933594346,-0.954135537,0.954135537,-1.32684648,0.103513822,0.13631539,-0.016158469,-1.689831853,11.25,7.25,4,"SG Low"
"639",0.084818333,0.122485012,0.04709287,0.00286325,-0.93468982,-0.954315305,0.954315305,-1.32805407,0.115718357,0.147195682,-0.017128011,-1.683153033,4.95,2.1,2.85,"Bare"
"640",0.082161129,0.123134211,0.047213703,0.002981202,-0.929971337,-0.952722609,0.952722609,-1.321822405,0.077386245,0.113173701,-0.013588356,-1.681625605,9.2,3.6,5.6,"MA Low"
"641",0.081496127,0.121321797,0.046020258,0.00379974,-0.910904467,-0.939263225,0.939263225,-1.271191835,0.08750014,0.126952708,-0.010966793,-1.680139899,32.7,28.75,3.45,"SG Low"
"642",0.077101104,0.113804743,0.042916123,0.00403402,-0.900560439,-0.931533217,0.931533217,-1.242235899,0.110743456,0.131265774,-0.027332019,-1.676891685,19.75,4.75,15,"MA Low"
"643",0.063343972,0.09821149,0.037540261,0.003216653,-0.903346658,-0.93657279,0.93657279,-1.263231277,0.095477097,0.049237661,-0.083475582,-1.671133518,37.45,0.35,37.1,"MA Low"
"644",0.077363133,0.113414548,0.043030001,0.002391344,-0.940032363,-0.958700836,0.958700836,-1.342055917,0.118361086,0.132391155,-0.032572705,-1.754010558,20.8,16.7,4.1,"SG Low"
"645",0.07203646,0.106666647,0.041365325,0.004269333,-0.888099372,-0.923030674,0.923030674,-1.219336152,0.122480005,0.094811037,-0.067022659,-1.67171061,14.5,5,9.5,"MA Low"
"646",0.081371225,0.121196337,0.046740066,0.003685529,-0.913339555,-0.940975726,0.940975726,-1.280734658,0.087239094,0.112139769,-0.022579493,-1.673851252,14.75,6.75,8,"MA Low"
"647",0.080442347,0.118866295,0.046979975,0.00356943,-0.915025473,-0.941693008,0.941693008,-1.288161874,0.099637873,0.09627831,-0.04548151,-1.670461059,6.25,5.5,0.75,"SG Low"
"648",0.082575053,0.123529725,0.047697291,0.004154774,-0.904190421,-0.934921265,0.934921265,-1.259617567,0.078466684,0.109479956,-0.017326968,-1.688550353,10.85,7.25,2.85,"SG Low"
"649",0.071884714,0.102887832,0.039921217,0.003208541,-0.914545178,-0.939516485,0.939516485,-1.276821733,0.164740577,0.123106539,-0.078872055,-1.748039365,13.65,7.75,5.4,"SG Low"
"650",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,13.35,5.25,8.1,"MA Low"
"651",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,5.1,1.6,3.5,"MA Low"
"652",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,9.15,3.2,5.95,"MA Low"
"653",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,25.1,19,5.35,"SG Low"
"654",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,9.7,7.5,2.2,"SG Low"
"655",0.078562118,0.113025025,0.042432431,0.002741837,-0.932553411,-0.952631772,0.952631772,-1.317916036,0.137972489,0.159735844,-0.026481587,-1.753363729,27.55,24.75,2.55,"SG Low"
"656",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,12.95,9.5,3.2,"SG Low"
"657",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,18.95,6.1,12.85,"MA Low"
"658",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,22.5,6.75,15.75,"MA Low"
"659",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,23,5.75,17.25,"MA Low"
"660",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,26,2,24,"MA Low"
"661",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,21.35,8.85,12.5,"MA Low"
"662",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,20.25,15.75,3.25,"SG Low"
"663",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,15.6,5.6,8.5,"MA Low"
"664",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,8.96,3.36,5.6,"MA Low"
"665",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,7.1,1.85,5.25,"MA Low"
"666",0.07696639,0.10705404,0.040880781,0.003327427,-0.917118728,-0.939710438,0.939710438,-1.274198532,0.184216991,0.171089128,-0.05536649,-1.758870125,6.85,4.45,2.4,"SG Low"
"667",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,9.95,5,4.7,"SG Low"
"668",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,17.85,14.25,3.5,"SG Low"
"669",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,11.95,5.6,6.35,"MA Low"
"670",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,22.95,17,5.95,"SG Low"
"671",0.069748424,0.103928775,0.038845871,0.002741051,-0.924373806,-0.948606789,0.948606789,-1.302265882,0.122188874,0.116301216,-0.050194487,-1.748383164,11,6.25,4.75,"SG Low"
"672",0.016642286,0.028374845,0.014292405,0.008707576,-0.313007981,-0.530366361,0.530366361,-0.364228249,0.286184192,-0.461142272,-0.666910112,-1.112584114,92.25,49,43.25,"SG High"
"673",0.01689093,0.025131904,0.015734052,0.008814172,-0.314208359,-0.480695665,0.480695665,-0.42283386,0.450307459,-0.528535843,-0.853773534,-1.072378397,84.75,82.25,2.5,"SG High"
"674",0.016201802,0.025804566,0.015248876,0.008696627,-0.301431656,-0.495865166,0.495865166,-0.410447568,0.376161546,-0.543391109,-0.806012273,-1.074381828,100.25,22.75,77.5,"MA High"
"675",0.017025558,0.027144065,0.016339302,0.00916685,-0.300037652,-0.49509123,0.49509123,-0.4218072,0.363502175,-0.552892983,-0.802479923,-1.069076896,92.25,85.5,6.75,"SG High"
"676",0.018545467,0.027682146,0.017311733,0.008458927,-0.373514771,-0.531893969,0.531893969,-0.515284002,0.424865663,-0.516847134,-0.822253227,-1.068329215,94,38.75,55.25,"MA High"
"677",0.014673769,0.026738608,0.016458655,0.009047238,-0.237196103,-0.494367808,0.494367808,-0.435864955,0.23336114,-0.707774401,-0.822490394,-1.061672688,35.5,25.75,9.75,"SG Low"
"678",0.017996084,0.027146999,0.015126774,0.00940457,-0.313551426,-0.485408127,0.485408127,-0.349891394,0.418807745,-0.431480646,-0.749817729,-1.072592378,98.5,98.5,0,"SG High"
"679",0.015240368,0.02688295,0.014644464,0.008698747,-0.273260742,-0.511054933,0.511054933,-0.382062912,0.264624774,-0.569961905,-0.73750633,-1.08024621,100.25,98,2.25,"SG High"
"680",0.017169096,0.025939254,0.015127537,0.008342443,-0.345986694,-0.513300478,0.513300478,-0.43364507,0.427746147,-0.478566974,-0.795361161,-1.075349927,88.25,86.5,1.75,"SG High"
"681",0.01757714,0.025800366,0.01560983,0.009402508,-0.302992523,-0.46581021,0.46581021,-0.372255594,0.457838506,-0.481931448,-0.822120488,-1.068175554,99.75,31.25,68.5,"MA High"
"682",0.01757714,0.025800366,0.01560983,0.009402508,-0.302992523,-0.46581021,0.46581021,-0.372255594,0.457838506,-0.481931448,-0.822120488,-1.068175554,99.5,60,39.5,"SG High"
"683",0.017877189,0.026624041,0.013680437,0.007169459,-0.427511543,-0.575690091,0.575690091,-0.468418032,0.436107308,-0.352120638,-0.700771868,-1.097326636,100,100,0,"SG High"
"684",0.016466239,0.026870346,0.0162136,0.009163775,-0.284918457,-0.491383433,0.491383433,-0.41669938,0.342566133,-0.579688549,-0.807351291,-1.060786009,16.25,9.75,6.5,"SG Low"
"685",0.016466239,0.026870346,0.0162136,0.009163775,-0.284918457,-0.491383433,0.491383433,-0.41669938,0.342566133,-0.579688549,-0.807351291,-1.060786009,98.25,3,95.25,"MA High"
"686",0.018253727,0.026461903,0.016816583,0.008452156,-0.367019176,-0.515830815,0.515830815,-0.496528178,0.464465201,-0.50787425,-0.847556233,-1.049978256,99,48.5,50.5,"MA High"
"687",0.019491125,0.026861293,0.018149767,0.009158588,-0.360650629,-0.491470397,0.491470397,-0.493869692,0.511627674,-0.507560909,-0.884574711,-1.044765472,80,45.5,34.5,"SG High"
"688",0.019491125,0.026861293,0.018149767,0.009158588,-0.360650629,-0.491470397,0.491470397,-0.493869692,0.511627674,-0.507560909,-0.884574711,-1.044765472,100,87.25,12.75,"SG High"
"689",0.017557286,0.026054358,0.016934443,0.009394218,-0.30287984,-0.469980508,0.469980508,-0.429582715,0.444657624,-0.55275023,-0.867837429,-1.044586778,74,53.5,20.5,"SG High"
"690",0.019491125,0.026861293,0.018149767,0.009158588,-0.360650629,-0.491470397,0.491470397,-0.493869692,0.511627674,-0.507560909,-0.884574711,-1.044765472,99.75,99.5,0.25,"SG High"
"691",0.017557286,0.026054358,0.016934443,0.009394218,-0.30287984,-0.469980508,0.469980508,-0.429582715,0.444657624,-0.55275023,-0.867837429,-1.044586778,31,18.5,12.5,"SG Low"
"692",0.020590866,0.031690873,0.020697393,0.010573885,-0.321420193,-0.499635845,0.499635845,-0.4855977,0.363125265,-0.565057337,-0.808757007,-1.040528059,97.75,7.25,90.5,"MA High"
"693",0.020590866,0.031690873,0.020697393,0.010573885,-0.321420193,-0.499635845,0.499635845,-0.4855977,0.363125265,-0.565057337,-0.808757007,-1.040528059,13.35,7.5,5.85,"SG Low"
"694",0.016765239,0.024200609,0.014040492,0.008819375,-0.310571969,-0.465815902,0.465815902,-0.342594922,0.489287913,-0.438566178,-0.813915014,-1.085906029,99.25,90,9.25,"SG High"
"695",0.019355185,0.028474268,0.018393986,0.008687265,-0.380420387,-0.532459259,0.532459259,-0.537644327,0.432895094,-0.52599591,-0.835370243,-1.048259735,40.25,38.25,2,"SG Low"
"696",0.016324021,0.02753887,0.017547447,0.008689871,-0.305196404,-0.5202775,0.5202775,-0.506391883,0.303661287,-0.656006157,-0.836660028,-1.055609226,48.5,19,29.5,"MA Low"
"697",0.015501419,0.027409097,0.0164579,0.007983971,-0.320090383,-0.548839808,0.548839808,-0.520045817,0.257765591,-0.652865052,-0.797692716,-1.061102152,99,98,1,"SG High"
"698",0.017706301,0.026465461,0.017791094,0.009398866,-0.306488961,-0.475865453,0.475865453,-0.462977558,0.433851123,-0.586521804,-0.885816574,-1.055561662,54.75,32,22.75,"SG High"
"699",0.035080105,0.063739106,0.02699139,0.005817635,-0.715503335,-0.832722604,0.832722604,-0.968045592,0.036342435,-0.259444624,-0.290952146,-1.526394486,5.75,0,5.75,"MA Low"
"700",0.035216045,0.064536378,0.027233008,0.006053154,-0.706650257,-0.828497112,0.828497112,-0.954444051,0.024918733,-0.263202101,-0.28459543,-1.530445814,11.75,6.5,5.25,"SG Low"
"701",0.032329015,0.060275283,0.024684848,0.006050485,-0.684702218,-0.817552507,0.817552507,-0.909427106,0.023407724,-0.264683247,-0.285944521,-1.510819435,29.5,2.5,27,"MA Low"
"702",0.031092005,0.056811847,0.024199283,0.005931909,-0.679563344,-0.810916364,0.810916364,-0.90939182,0.057188317,-0.286699533,-0.331581175,-1.517318368,78.5,78.5,0,"SG High"
"703",0.031635705,0.057607733,0.025650397,0.005220988,-0.716687143,-0.833802521,0.833802521,-0.992638111,0.05741068,-0.319191337,-0.357361406,-1.500585914,40,15.5,24.5,"MA Low"
"704",0.030400893,0.051342886,0.023347991,0.005457622,-0.695602477,-0.807831943,0.807831943,-0.931608498,0.159220323,-0.278536975,-0.408391118,-1.495311856,47.5,33,14.5,"SG Low"
"705",0.016765239,0.024200609,0.014040492,0.008819375,-0.310571969,-0.465815902,0.465815902,-0.342594922,0.489287913,-0.438566178,-0.813915014,-1.085906029,100,99.9,0.1,"SG High"
"706",0.031094523,0.056680173,0.023837043,0.005578889,-0.695752919,-0.820784688,0.820784688,-0.931033909,0.060123689,-0.273714006,-0.323621988,-1.506834149,10.5,5.5,5,"SG Low"
"707",0.035080105,0.063739106,0.02699139,0.005817635,-0.715503335,-0.832722604,0.832722604,-0.968045592,0.036342435,-0.259444624,-0.290952146,-1.526394486,10.25,0.5,9.75,"MA Low"
"708",0.037279189,0.063343316,0.026994694,0.006764498,-0.692827821,-0.80702585,0.80702585,-0.898875058,0.104805768,-0.198748305,-0.297264457,-1.54120028,9.75,1.75,8,"MA Low"
"709",0.031932071,0.053223431,0.02032898,0.005939425,-0.686338007,-0.799217761,0.799217761,-0.821684182,0.164108962,-0.110926986,-0.278045744,-1.539819837,50.25,28,22.25,"SG High"
"710",0.032750126,0.056019027,0.021659516,0.004520292,-0.757432699,-0.850665927,0.850665927,-0.982010126,0.126431867,-0.139874697,-0.270063102,-1.524806499,96.25,7,89.25,"MA High"
"711",0.034939934,0.055482455,0.02468697,0.005343901,-0.734687567,-0.824289978,0.824289978,-0.966159225,0.202994809,-0.1870915,-0.368858367,-1.503578067,71.5,27.25,44.25,"MA High"
"712",0.032880586,0.056147974,0.024686262,0.006169601,-0.684016824,-0.801994801,0.801994801,-0.900152802,0.127579138,-0.247814998,-0.356915057,-1.505930424,16.25,2.5,13.75,"MA Low"
"713",0.027250776,0.048280504,0.020686569,0.005226408,-0.678148925,-0.804645479,0.804645479,-0.89492768,0.125480875,-0.28437531,-0.387401372,-1.498205543,76.25,21.75,54.5,"MA High"
"714",0.035207585,0.058142859,0.024319246,0.006166937,-0.701896846,-0.808211565,0.808211565,-0.893141091,0.153011799,-0.166619778,-0.311793417,-1.490864158,15.35,3.85,11.5,"MA Low"
"715",0.02902819,0.050009418,0.021408591,0.005812287,-0.666348636,-0.791755319,0.791755319,-0.859430611,0.145386398,-0.250543982,-0.375601053,-1.492216825,75.5,52.75,22.75,"SG High"
"716",0.01856249,0.025948996,0.013799014,0.007521606,-0.423280299,-0.550554454,0.550554454,-0.441643417,0.505316138,-0.321887493,-0.732335746,-1.091776848,99.5,88.5,11,"SG High"
"717",0.030400893,0.051342886,0.023347991,0.005457622,-0.695602477,-0.807831943,0.807831943,-0.931608498,0.159220323,-0.278536975,-0.408391118,-1.495311856,70.25,55.5,14.75,"SG High"
"718",0.034239363,0.059469678,0.026253702,0.005218844,-0.735474885,-0.838647008,0.838647008,-1.002533674,0.097370461,-0.259993047,-0.341396838,-1.475516677,57.35,15.1,42.25,"MA High"
"719",0.031635705,0.057607733,0.025650397,0.005220988,-0.716687143,-0.833802521,0.833802521,-0.992638111,0.05741068,-0.319191337,-0.357361406,-1.500585914,40.75,17.25,23.5,"MA Low"
"720",0.034239363,0.059469678,0.026253702,0.005218844,-0.735474885,-0.838647008,0.838647008,-1.002533674,0.097370461,-0.259993047,-0.341396838,-1.475516677,78.5,62.25,16.25,"SG High"
"721",0.032456413,0.057339367,0.02589084,0.005927654,-0.691139877,-0.812614739,0.812614739,-0.941112459,0.08876624,-0.301562726,-0.368390024,-1.473982573,17.25,2,15.25,"MA Low"
"722",0.035064962,0.06599091,0.027830292,0.005692116,-0.720680833,-0.841186523,0.841186523,-0.990598977,-0.006797479,-0.286064267,-0.277094424,-1.472579598,16.6,1.6,15,"MA Low"
"723",0.036442988,0.05974165,0.026743831,0.00652157,-0.696420908,-0.803161681,0.803161681,-0.911860049,0.154130697,-0.213446051,-0.349440902,-1.48469305,23.5,13,10.5,"SG Low"
"724",0.034939934,0.055482455,0.02468697,0.005343901,-0.734687567,-0.824289978,0.824289978,-0.966159225,0.202994809,-0.1870915,-0.368858367,-1.503578067,13,3,10,"MA Low"
"725",0.027250776,0.048280504,0.020686569,0.005226408,-0.678148925,-0.804645479,0.804645479,-0.89492768,0.125480875,-0.28437531,-0.387401372,-1.498205543,96.25,49.5,46.75,"SG High"
"726",0.03205388,0.060940519,0.02613865,0.005931953,-0.687675476,-0.822589099,0.822589099,-0.945103645,0.001358838,-0.322192937,-0.313971668,-1.481381178,100,76.5,23.5,"SG High"
"727",0.017735722,0.025144054,0.012827636,0.007876386,-0.384948224,-0.522938788,0.522938788,-0.358716518,0.498516887,-0.304993957,-0.714095592,-1.094924569,100.25,96.25,4,"SG High"
"728",0.032048296,0.056142528,0.024680931,0.006165355,-0.677321851,-0.802100301,0.802100301,-0.900379539,0.102060109,-0.27326858,-0.35686487,-1.463353038,8.95,1.45,7.5,"MA Low"
"729",0.030892285,0.054906763,0.027918987,0.007554366,-0.607020855,-0.758109868,0.758109868,-0.861123323,0.092701375,-0.4154827,-0.463143617,-1.264856577,44.25,28.5,15.75,"SG Low"
"730",0.03981619,0.068888083,0.035067886,0.006612598,-0.715150952,-0.824833393,0.824833393,-1.024050832,0.067420214,-0.356777132,-0.391681224,-1.27831912,76.25,10.75,65.5,"MA High"
"731",0.042143371,0.073536471,0.0388184,0.007438416,-0.699953675,-0.816278458,0.816278458,-1.017579198,0.043899383,-0.386910945,-0.395636648,-1.279306889,39,3.75,35.25,"MA Low"
"732",0.034597531,0.058504019,0.030219741,0.007199144,-0.655515909,-0.780858517,0.780858517,-0.922819972,0.127915233,-0.369961441,-0.453657418,-1.263802886,62.5,8.5,54,"MA High"
"733",0.034597531,0.058504019,0.030219741,0.007199144,-0.655515909,-0.780858517,0.780858517,-0.922819972,0.127915233,-0.369961441,-0.453657418,-1.263802886,87.5,0.25,87.25,"MA High"
"734",0.034597531,0.058504019,0.030219741,0.007199144,-0.655515909,-0.780858517,0.780858517,-0.922819972,0.127915233,-0.369961441,-0.453657418,-1.263802886,52.25,5,47.25,"MA High"
"735",0.026748892,0.038995843,0.021238953,0.007900099,-0.543992519,-0.663079619,0.663079619,-0.686648309,0.36961174,-0.325511605,-0.618935168,-1.219711661,96.75,49,47.75,"SG High"
"736",0.023997031,0.037390143,0.018934,0.008018684,-0.499078274,-0.646822691,0.646822691,-0.607471049,0.312772781,-0.33578375,-0.58268559,-1.222607136,100,94.25,5.75,"SG High"
"737",0.025099879,0.035649903,0.017720882,0.008137265,-0.510351121,-0.628326476,0.628326476,-0.555934072,0.416333973,-0.234195977,-0.585215509,-1.222462296,100,99.25,0.75,"SG High"
"738",0.017729569,0.026079727,0.014282115,0.006810972,-0.444920838,-0.585842073,0.585842073,-0.531298041,0.453225255,-0.397239,-0.750763953,-1.086344242,99.5,93.75,5.75,"SG High"
"739",0.023999659,0.034042992,0.017236024,0.00778365,-0.510205209,-0.627813756,0.627813756,-0.566696465,0.428246409,-0.255282879,-0.61242944,-1.223964095,100,98.75,1.25,"SG High"
"740",0.022072406,0.038062349,0.016872544,0.007075849,-0.514492452,-0.686480701,0.686480701,-0.61361295,0.207252085,-0.320757776,-0.486301064,-1.226728678,66.5,43.75,22.75,"SG High"
"741",0.022072406,0.038062349,0.016872544,0.007075849,-0.514492452,-0.686480701,0.686480701,-0.61361295,0.207252085,-0.320757776,-0.486301064,-1.226728678,100.25,83.5,16.75,"SG High"
"742",0.022072406,0.038062349,0.016872544,0.007075849,-0.514492452,-0.686480701,0.686480701,-0.61361295,0.207252085,-0.320757776,-0.486301064,-1.226728678,86.75,0.25,86.5,"MA High"
"743",0.022072406,0.038062349,0.016872544,0.007075849,-0.514492452,-0.686480701,0.686480701,-0.61361295,0.207252085,-0.320757776,-0.486301064,-1.226728678,18.25,1,17.25,"MA Low"
"744",0.043523137,0.072082236,0.038582575,0.005791017,-0.765137732,-0.851270735,0.851270735,-1.108482242,0.100684851,-0.349481881,-0.411457241,-1.299631834,32.25,3.75,28.5,"MA Low"
"745",0.048313979,0.082430281,0.041850656,0.007092251,-0.743990839,-0.841553867,0.841553867,-1.065274,0.040098596,-0.314620703,-0.332728535,-1.311972618,8.5,0.25,8.25,"MA Low"
"746",0.045994267,0.078589089,0.038104024,0.006386086,-0.756164849,-0.849695265,0.849695265,-1.069381595,0.049595643,-0.283579022,-0.3165254,-1.329887748,9.25,0.5,8.75,"MA Low"
"747",0.047770105,0.076333903,0.038587246,0.005441104,-0.795490324,-0.866925001,0.866925001,-1.12925458,0.123294689,-0.256478101,-0.354230225,-1.329998136,20,1.75,18.25,"MA Low"
