"","Station","Year","GRID","TOT","TDR","T_DR","TSG","Tt","Sf","Hw","Rm","HE","HD","HJ","TMA","TGA","TGO","BAT","CA","TCAL","HAL","PEN","UDO","ACE","AL","AS","RHI","TRO","TBR","SAR","SP","HC","easting","northing"
"1","BH06",2009,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"2","BH06",2009,2,5,0,5,5,0,5,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"3","BH06",2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"4","BH06",2010,1,4,2,4,4,3,4,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"5","BH06",2010,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"6","BH06",2010,3,5,2,4,4,3,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"7","BH06",2011,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"8","BH06",2011,2,5,0.5,5,5,1,5,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",2411111.29655761,16990545.7235669
"9","BH06",2011,3,4,0.5,4,4,0.5,4,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",2411067.88149926,16990515.3240158
"10","BH06",2012,1,2,0,2,2,2,0,0.1,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"11","BH06",2012,2,3,0,3,3,2,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"12","BH06",2012,3,4,0,4,4,0,4,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"13","BH06",2013,1,3,0,3,3,2,2,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"14","BH06",2013,2,5,0,5,5,3,4,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"15","BH06",2013,3,4,1,4,4,3,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"16","BH06",2014,1,5,0,5,5,3,4,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","X","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"17","BH06",2014,2,5,0,5,5,2,4,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"18","BH06",2014,3,4,0,4,4,2,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"19","BH06",2016,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,"0","0",0,"0","0","0","0",0,0,"0",0.5,0,"0",0,"0",2411139.14772711,16990565.2251657
"20","BH06",2016,2,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,"0","X",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"21","BH06",2016,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0.5,"0","X",0.5,"X","0","X","0",0,0,"0",0.5,0,"0",0,"0",2411067.88149926,16990515.3240158
"22","BH06",2017,1,0.5,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,"0","X",0.5,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"23","BH06",2017,2,0.5,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,"0","X",0.5,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"24","BH06",2017,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0.5,"0","X",0.5,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"25","BH06",2018,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","X","X",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"26","BH06",2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"27","BH06",2018,3,1,0,1,1,0,0,1,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","0","X","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"28","BH06",2019,1,1,0.5,1,1,0,0,1,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","X","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"29","BH06",2019,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","X","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"30","BH06",2019,3,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","0","X","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"31","BH06",2020,1,2,0.5,2,2,0,0,2,0,0,2,0,1,1,0.5,"0","X",1,"X","0","X","X",0,0,"0",0.5,0,"0",0,"0",2411139.14772711,16990565.2251657
"32","BH06",2020,2,2,0,2,2,0,2,1,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","X","0","0",0,0,"0",0.5,0,"0",0,"0",2411111.29655761,16990545.7235669
"33","BH06",2020,3,4,0,4,4,0,0,4,0,0,0,0,1,1,0.5,"0","X",1,"X","X","X","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"34","BH06",2021,1,2,1,2,2,0,0,2,0,0,0,1,1,1,0,"0","0",1,"0.5","0","X","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"35","BH06",2021,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"36","BH06",2021,3,2,1,2,1,0,0,1,0,0,0,0.5,0.5,0.5,0,"0","0",0.5,"0","0","X","0",0,0,"0",0.5,0.5,"0.5",0,"0",2411067.88149926,16990515.3240158
"37","BH06",2022,1,2,2,1,1,0,0,1,0,0,0,0,1,1,0,"0","0",1,"X","0","X","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"38","BH06",2022,2,2,1,2,1,0,0,1,0,0,0,0,1,1,0,"0","0",1,"X","0","X","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"39","BH06",2022,3,1,0,1,0.1,0,0,0.1,0,0,0,0,1,1,0.5,"X","X",1,"X","0","X","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"40","BH06",2023,1,2,1,2,0,0,0,0,0,0,0,0,2,2,0,"0","0",2,"2","0","0","0",0,0,"0",0,0,"0",0,"0",2411139.14772711,16990565.2251657
"41","BH06",2023,2,2,1,2,0,0,0,0,0,0,0,0,2,2,0,"0","0",2,"2","0","0","0",0,0,"0",0,0,"0",0,"0",2411111.29655761,16990545.7235669
"42","BH06",2023,3,2,1,2,0,0,0,0,0,0,0,0,2,2,0,"0","0",2,"2","0","0","0",0,0,"0",0,0,"0",0,"0",2411067.88149926,16990515.3240158
"43","BH10",2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"44","BH10",2009,2,3,3,2,2,0,0,2,0,0,0,0,1,1,0,"0","0",1,"X","0","0","0",0,0,"0",0,0,"0",0.1,"0",2410197.19477584,16994087.907762
"45","BH10",2009,3,5,2,5,5,0,5,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"46","BH10",2010,1,2,1,2,2,0,2,1,0,0,0.5,0,0.5,0.5,0.5,"0","X",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"47","BH10",2010,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",1,"0",2410197.19477584,16994087.907762
"48","BH10",2010,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"49","BH10",2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"50","BH10",2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"51","BH10",2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"52","BH10",2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"53","BH10",2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"54","BH10",2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"55","BH10",2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"56","BH10",2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"57","BH10",2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"58","BH10",2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"59","BH10",2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"60","BH10",2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"61","BH10",2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"62","BH10",2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"63","BH10",2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"64","BH10",2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",2410146.09927701,16994117.407762
"65","BH10",2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"66","BH10",2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.5,"0",2410260.41463031,16994051.407762
"67","BH10",2018,1,2,2,2,2,0,0,0,0,0,2,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0.1,"0",2410146.09927701,16994117.407762
"68","BH10",2018,2,2,2,2,2,0,0,0,0,0,2,NA,1,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,1,"0",0.1,"1",2410197.19477584,16994087.907762
"69","BH10",2018,3,2,2,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","0","0","X",0,0,"0",0,0,"0",2,"0",2410260.41463031,16994051.407762
"70","BH10",2019,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,"0","0",1,"X","0","0","X",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"71","BH10",2019,2,2,1,2,0,0,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","X",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"72","BH10",2019,3,2,0,2,0,0,0,0,0,0,0,0,2,2,0,"0","0",2,"0","X","0","X",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"73","BH10",2020,1,3,1,3,0,0,0,0,0,0,0,0,3,3,0,"0","0",3,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"74","BH10",2020,2,4,3,3,1,0,0,1,0,0,0,0,3,3,0.5,"0","X",3,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"75","BH10",2020,3,4,2,4,0,0,0,0,0,0,0,0,4,4,0,"0","0",4,"X","0","0","0",0,0,"0",0,0,"0",1,"0",2410260.41463031,16994051.407762
"76","BH10",2021,1,2,2,2,2,0,0,0,0,0,2,0,2,2,1,"0","X",2,"2","0","X","0",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"77","BH10",2021,2,3,2,3,1,0,1,0,0,0,0,0,3,3,1,"X","0",3,"3","0","0","X",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"78","BH10",2021,3,3,1,3,2,0,2,0,0,0,0,0,3,3,0.5,"X","0",3,"3","0","0","0",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"79","BH10",2022,1,4,2,3,0,0,0,0,0,0,0,0,3,3,0,"0","0",3,"X","X","0","0",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"80","BH10",2022,2,4,2,3,0,0,0,0,0,0,0,0,3,3,0,"0","0",3,"X","0","0","X",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"81","BH10",2022,3,4,2,4,0,0,0,0,0,0,0,0,4,4,0,"0","0",4,"X","0","0","1",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"82","BH10",2023,1,5,3,4,1,0,1,0,0,0,0,0,4,4,0,"0","0",4,"3","0","0","X",0,0,"0",0,0,"0",0,"0",2410146.09927701,16994117.407762
"83","BH10",2023,2,4,1,4,2,0,2,0,0,0,0,0,3,3,0,"0","0",3,"3","0","0","X",0,0,"0",0,0,"0",0,"0",2410197.19477584,16994087.907762
"84","BH10",2023,3,5,2,4,2,0,2,0,0,0,0,0,4,4,0,"0","0",4,"4","0","0","X",0,0,"0",0,0,"0",0,"0",2410260.41463031,16994051.407762
"85","BH14",2009,1,5,3,4,3,0,3,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0.1,"0",2409501.10359291,17000220.0568892
"86","BH14",2009,2,4,1,4,4,0,4,0,0,0,0,0,1,1,0,"0","0",1,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"87","BH14",2009,3,4,3,4,4,0,4,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"88","BH14",2010,1,4,3,3,3,0,3,2,0,0,0,0,1,1,1,"X","X",0.5,"0","0","0","X",0,0,"0",0,0,"0",1,"0",2409501.10359291,17000220.0568892
"89","BH14",2010,2,4,3,3,3,0,3,1,0,0,0,0,1,1,1,"X","0",1,"0","0","0","X",0,0,"0",0,0,"0",0.1,"0",2409465.74825385,17000184.7015501
"90","BH14",2010,3,5,2,4,3,0,3,0,0,0,0,0,2,2,1,"X","0",1,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"91","BH14",2011,1,5,3,4,4,0,4,0,0,0,0,0,2,2,2,"X","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"92","BH14",2011,2,5,3,5,5,0,5,0,0,0,0,0,1,1,1,"X","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"93","BH14",2011,3,5,2,5,5,0,5,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"94","BH14",2012,1,5,2,5,5,0,5,1,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"95","BH14",2012,2,5,2,5,5,0,5,0,0,0,0,0,0.5,0.5,0,"0","0",2,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"96","BH14",2012,3,5,2,5,5,0,5,0,0,0,0,0,0.5,0.5,0.5,"X","X",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"97","BH14",2013,1,4,1,4,4,0,4,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"98","BH14",2013,2,4,1,4,4,0,4,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"99","BH14",2013,3,4,1,4,4,0,4,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"100","BH14",2014,1,4,0,4,4,0,4,0.5,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"101","BH14",2014,2,4,0,4,4,0,4,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","X","0",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"102","BH14",2014,3,4,0,4,4,0,4,1,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"103","BH14",2015,1,5,0,5,5,0,5,0.5,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"104","BH14",2015,2,4,0,4,4,0,4,0.5,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"105","BH14",2015,3,5,0,5,5,0,5,0.5,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"106","BH14",2016,1,3,0,3,3,0,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"107","BH14",2016,2,3,0,3,3,0,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"108","BH14",2016,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"109","BH14",2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"110","BH14",2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"111","BH14",2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"112","BH14",2018,1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"113","BH14",2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"114","BH14",2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"115","BH14",2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"116","BH14",2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"117","BH14",2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"118","BH14",2020,1,2,2,1,1,0,1,0,0,0,1,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.5,"0",2409501.10359291,17000220.0568892
"119","BH14",2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.5,"0",2409465.74825385,17000184.7015501
"120","BH14",2020,3,2,0,2,0,0,0,0,0,0,2,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.5,"0",2409448.07058432,17000167.0238806
"121","BH14",2021,1,3,0,3,2,0,2,2,0,0,0,0,3,3,0,"0","0",3,"3","0","0","0",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"122","BH14",2021,2,2,0,2,2,0,0,1,0,2,0,0,1,1,0,"0","0",1,"1","0","0","0",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"123","BH14",2021,3,3,0,3,2,0,0.5,2,0,0,1,0,1,1,0,"0","0",1,"1","0","0","0",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"124","BH14",2022,1,3,2,3,2,0,2,0,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"125","BH14",2022,2,3,2,3,1,0,0.5,0.5,0,0,0,0,3,3,0,"0","0",3,"X","0","0","0",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"126","BH14",2022,3,4,2,3,2,0,0,2,0,0,0,0,3,3,1,"0","X",3,"X","0","0","X",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"127","BH14",2023,1,5,0,5,4,0,4,0,0,0,0,0,2,2,1,"X","0",2,"0.5","0","0","X",0,0,"0",0,0,"0",0,"0",2409501.10359291,17000220.0568892
"128","BH14",2023,2,4,2,4,3,0,3,0,0,0,0,0,2,2,0,"0","0",2,"2","0","0","X",0,0,"0",0,0,"0",0,"0",2409465.74825385,17000184.7015501
"129","BH14",2023,3,4,1,4,4,0,4,0,0,0,0,0,1,1,0,"0","0",1,"1","0","0","X",0,0,"0",0,0,"0",0,"0",2409448.07058432,17000167.0238806
"130","BH22",2009,1,5,2,5,5,2,5,0,0,0,0,0,1,1,0,"0","0",1,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2408896.26841241,17007188.1254383
"131","BH22",2009,2,5,3,5,5,2,4,1,0,0,0,0,1,1,0,"0","0",1,"X","0","0","X",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"132","BH22",2009,3,5,3,4,4,2,3,1,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"133","BH22",2010,1,4,0.5,4,4,2,3,0,0,0,0,0,1,0.5,0.5,"X","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0.1,"0",2408896.26841241,17007188.1254383
"134","BH22",2010,2,5,2,5,5,2,4,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"135","BH22",2010,3,4,3,4,4,3,3,0.5,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"136","BH22",2011,1,4,2,4,4,3,2,0,0,0,0,0,1,1,0,"0","0",1,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2408896.26841241,17007188.1254383
"137","BH22",2011,2,5,2,5,5,2,5,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"138","BH22",2011,3,5,0,5,5,2,5,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"139","BH22",2012,1,5,0,5,5,1,5,0.5,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",2408896.26841241,17007188.1254383
"140","BH22",2012,2,5,0,5,5,0.5,5,0.5,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.5,"0",2408856.26841241,17007118.843406
"141","BH22",2012,3,5,0,5,5,2,5,0.5,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.5,"0",2408849.76841241,17007107.5850758
"142","BH22",2013,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,"0","0",1,"0","0","X","0",0,0,"0",0,0,"0",0,"0",2408896.26841241,17007188.1254383
"143","BH22",2013,2,3,0,3,1,1,0,0,0,0,0,0,3,2,2,"0","X",2,"X","0","0","X",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"144","BH22",2013,3,3,2,3,2,2,0,0,0,0,0,0,3,3,1,"0","X",2,"X","0","X","X",0,0,"0",0,0,"0",0.1,"0",2408849.76841241,17007107.5850758
"145","BH22",2014,1,3,0,3,3,0.5,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2408896.26841241,17007188.1254383
"146","BH22",2014,2,3,0,3,3,0,3,0.5,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2408856.26841241,17007118.843406
"147","BH22",2014,3,3,0,3,3,0.5,3,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2408849.76841241,17007107.5850758
"148","BH22",2015,1,3,0,3,3,3,2,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",2408896.26841241,17007188.1254383
