"","Station","Year","GRID","TOT","TDR","T_DR","TSG","Tt","Sf","Hw","Rm","HE","HD","HJ","TMA","TGA","TGO","BAT","CA","TCAL","HAL","PEN","UDO","ACE","AL","AS","RHI","TRO","TBR","SAR","SP","HC","Latitude","Longitude"
"369","BH36",2019,3,3,0,3,3,3,0,0,0,0,0,0,0.5,0.5,0.5,"X","0",0.5,"X","X","0","X",0,0,"0",0,0,"0",1,"1",25.59996667,80.23626667
"370","BH36",2020,1,2,0.5,2,1,1,0,0,0,0,0,0,1,1,0,"0","0",1,"0","X","X","0",0,0,"0",0,0,"0",1,"1",25.59996667,80.23626667
"371","BH36",2020,2,2,0,2,2,2,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","X","X","0",0,0,"0",0,0,"0",0.1,"0.5",25.59996667,80.23626667
"372","BH36",2020,3,2,0,2,2,2,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","X","0","X",0,0,"0",0,0,"0",0.5,"0.5",25.59996667,80.23626667
"373","BH36",2021,1,4,0,4,3,3,0,2,0,0,0,0,2,2,0,"0","0",2,"0","X","X","0",0,0,"0",0,0,"0",1,"0",25.59996667,80.23626667
"374","BH36",2021,2,3,0,3,3,3,0,0,0,0,0,0,2,2,0.5,"0","X",2,"0.5","X","X","0",0,0,"0",0,0,"0",2,"0",25.59996667,80.23626667
"375","BH36",2021,3,3,0.5,3,2,2,0,0,0,0,0,0,2,2,1,"X","0",2,"1","X","X","0",0,0,"0",0,0,"0",0.5,"0.5",25.59996667,80.23626667
"376","BH36",2022,1,2,0,2,2,2,1,0,0,0,0,0,1,1,0.5,"X","0",1,"0","X","0","0",0,0,"0",0,0,"0",0.1,"0",25.59996667,80.23626667
"377","BH36",2022,2,2,2,2,1,1,0,0,0,0,0,0,1,1,0.5,"X","0",1,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.59996667,80.23626667
"378","BH36",2022,3,3,0,3,3,3,0,0,0,0,0,0,2,2,1,"X","X",2,"0","X","X","0",0,0,"0",0,0,"0",1,"0.1",25.59996667,80.23626667
"379","BH36",2023,1,2,0,2,2,2,0,0,0,0,0,0,1,1,0.5,"X","0",1,"X","0","X","0",0,0,"0",0,0,"0",0,"0",25.59996667,80.23626667
"380","BH36",2023,2,2,0,2,2,2,0,0,0,0,0,0,2,2,1,"X","0",2,"0","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.59996667,80.23626667
"381","BH36",2023,3,2,1,2,2,2,0,0,0,0,0,0,1,1,0.5,"X","0",1,"0","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.59996667,80.23626667
"382","BH37",2009,1,5,0.5,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.56876667,80.19453333
"383","BH37",2009,2,5,0.5,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","X","0","0",0,0,"X",0,0,"0",0.1,"0.1",25.56876667,80.19453333
"384","BH37",2009,3,4,2,4,4,4,0,0,0,0,0,0,1,1,0,"0","0",1,"X","0","0","0",0,0,"0",0,0,"0",1,"0",25.56876667,80.19453333
"385","BH37",2010,1,4,0.5,4,4,4,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"386","BH37",2010,2,4,4,4,4,0,0,0,0,0,0,0,0,0,0,"0","0",2,"X","X","X","X",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"387","BH37",2010,3,5,2,5,5,5,0,0,0,0,0,0,2,0,0,"0","0",0,"0","0","0","0",0,0,"0",2,0,"0",0,"0",25.56876667,80.19453333
"388","BH37",2011,1,4,0,4,4,4,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"389","BH37",2011,2,4,0,4,4,4,0,0,0,0,0,0,1,1,0,"0","0",1,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"390","BH37",2011,3,3,0,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"391","BH37",2012,1,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"392","BH37",2012,2,4,0,4,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"393","BH37",2012,3,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",25.56876667,80.19453333
"394","BH37",2013,1,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",25.56876667,80.19453333
"395","BH37",2013,2,5,2,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"396","BH37",2013,3,5,2,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"397","BH37",2014,1,3,0,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"398","BH37",2014,2,3,0,3,3,3,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",25.56876667,80.19453333
"399","BH37",2014,3,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"400","BH37",2017,1,5,0,5,5,5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"401","BH37",2017,2,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"402","BH37",2017,3,5,0,5,5,5,0,0,0,0,0,0,0.1,0.1,0,"0","0",0.1,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"403","BH37",2018,1,5,0,5,5,5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"404","BH37",2018,2,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","0","X","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"405","BH37",2018,3,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"406","BH37",2019,1,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",1,"0",25.56876667,80.19453333
"407","BH37",2019,2,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"408","BH37",2019,3,4,0,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.56876667,80.19453333
"409","BH37",2020,1,4,0,4,4,4,0,0,0,0,0,0,1,1,0.5,"0","X",1,"X","X","X","0",0,0,"0",0,0,"0",1,"0",25.56876667,80.19453333
"410","BH37",2020,2,4,1,4,4,4,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.56876667,80.19453333
"411","BH37",2020,3,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",25.56876667,80.19453333
"412","BH37",2021,1,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"1","0","0","0",0,0,"0",0,0,"0",0.5,"0",25.56876667,80.19453333
"413","BH37",2021,2,4,0,4,4,4,0,0,0,0,0,0,1,1,0,"0","0",1,"1","0","0","0",0,0,"0",0,0,"0",1,"0",25.56876667,80.19453333
"414","BH37",2021,3,5,0.5,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"2","0","0","0",0,0,"0",0,0,"0",2,"0",25.56876667,80.19453333
"415","BH37",2022,1,5,0,5,5,5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",25.56876667,80.19453333
"416","BH37",2022,2,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"417","BH37",2022,3,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","0","0","0",0,0,"0",0,0,"0",0.5,"0",25.56876667,80.19453333
"418","BH37",2023,1,5,0,5,5,5,0,0,0,0,0,0,1,1,0.5,"0","X",0.5,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.56876667,80.19453333
"419","BH37",2023,2,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"420","BH37",2023,3,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"2","0","0","0",0,0,"0",0,0,"0",0,"0",25.56876667,80.19453333
"421","BH39",2009,1,5,2,5,5,5,0.5,0.5,0,0,0,0,2,2,2,"X","0",1,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"422","BH39",2009,2,5,1,5,4,4,0,0.5,0,0,0,0,3,3,2,"X","0",1,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"423","BH39",2009,3,5,0.5,5,5,4,1,1,0,0,0,0,2,2,2,"X","0",1,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"424","BH39",2010,1,4,0,4,4,4,0,1,0,0,0,0,0.5,0.5,0.5,"X","0",0.5,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"425","BH39",2010,2,4,0,4,4,4,0,0,0,0,0,0,2,2,2,"X","0",2,"X","X","0","0",0,1,"0",2,0,"0",0,"0",25.53103333,80.30475
"426","BH39",2010,3,4,0,4,4,4,0,1,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",1,0,"0",0,"0",25.53103333,80.30475
"427","BH39",2011,1,4,0.5,4,4,4,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"428","BH39",2011,2,4,0,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"429","BH39",2011,3,4,0,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"430","BH39",2012,1,4,0,4,3,3,0,0,0,0,0,0,2,2,2,"X","0",1,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"431","BH39",2012,2,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"432","BH39",2012,3,4,3,3,3,2,0,1,0,0,0,0,2,2,2,"X","0",0.5,"0","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"433","BH39",2013,1,5,3,5,4,4,0,0,0,0,0,0,3,3,3,"X","0",2,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"434","BH39",2013,2,5,3,5,3,3,0,0,0,0,0,0,4,4,4,"X","0",2,"0","X","X","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"435","BH39",2013,3,5,0,5,4,4,0,0,0,0,0,0,3,3,3,"X","X",1,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"436","BH39",2014,1,4,0,4,4,4,0,0,0,0,0,0,0.5,0.5,0.5,"X","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"437","BH39",2014,2,3,0,3,3,3,0,0,0,0,0,0,2,2,2,"X","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"438","BH39",2014,3,5,3,4,3,2,0,1,0,0,0,0,3,3,3,"X","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"439","BH39",2016,1,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"440","BH39",2016,2,5,2,4,4,4,0,0,0,0,0,0,2,2,1,"X","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"441","BH39",2016,3,4,2,3,3,3,0,0,0,0,0,0,2,2,2,"X","0",1,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"442","BH39",2017,1,4,0,4,4,4,0,0,0,0,0,0,0.5,0.5,0.5,"X","0",0.5,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"443","BH39",2017,2,5,0,5,5,5,0,0,0,0,0,0,1,1,1,"X","0",0.1,"0","0","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"444","BH39",2017,3,4,0,4,4,4,0,0,0,0,0,0,1,1,1,"X","0",0.1,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"445","BH39",2018,1,5,0,5,5,5,0,0,0,0,0,0,1,1,1,"X","0",1,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"446","BH39",2018,2,5,0,5,0,0,0,0,0,0,0,0,1,1,0,"0","0",1,"0","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"447","BH39",2018,3,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0.5,"X","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"448","BH39",2019,1,3,0,3,2,2,0,0,0,0,0,0,2,2,2,"X","0",1,"X","X","0","0",0,0,"0",1,0,"0",0.5,"0",25.53103333,80.30475
"449","BH39",2019,2,5,1,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"450","BH39",2019,3,4,0,4,3,3,0,0,0,0,0,0,2,2,2,"X","X",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.53103333,80.30475
"451","BH39",2020,1,3,2,2,2,0,0,0,0,0,0,0,1,1,1,"X","0",1,"X","X","0","0",0,0,"0",0,0.5,"X",1,"0",25.53103333,80.30475
"452","BH39",2020,2,3,1,3,3,3,0,0,0,0,0,0,1,1,0.5,"X","0",0.5,"X","X","0","X",0,0,"0",0,0,"0",1,"0",25.53103333,80.30475
"453","BH39",2020,3,3,2,3,3,3,0,0,0,0,0,0,1,1,1,"X","",1,"X","0","0","0",0,0,"0",0,0.5,"X",0.5,"0",25.53103333,80.30475
"454","BH39",2021,1,3,1,3,2,2,0,0,0,0,0,0,2,2,1,"X","0",2,"2","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"455","BH39",2021,2,4,0.5,4,4,4,0,0,0,0,0,0,2,2,1,"X","0",2,"1","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"456","BH39",2021,3,3,0,3,3,3,0,0,0,0,0,0,2,2,0.5,"X","0",1,"0.5","0","0","X",0,0.5,"0",0,0,"0",0,"0",25.53103333,80.30475
"457","BH39",2022,1,3,1,3,3,3,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"458","BH39",2022,2,4,1,4,4,4,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"459","BH39",2022,3,4,0.5,4,4,4,0,0,0,0,0,0,1,1,1,"X","0",1,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"460","BH39",2023,1,4,0,4,3,3,0,0,0,0,0,0,2,2,2,"X","0",1,"0.1","X","0","0",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
"461","BH39",2023,2,2,1,2,2,2,0,1,0,0,0,0,2,2,2,"X","0",1,"0.5","X","X","0",0,0,"0",0,1,"X",0,"0",25.53103333,80.30475
"462","BH39",2023,3,2,0,2,2,2,0,0,0,0,0,0,2,2,1,"X","0",1,"0.5","X","0","X",0,0,"0",0,0,"0",0,"0",25.53103333,80.30475
