"","Point_code","blue","green","red","vnir","NDAVI","ind24","NDWI","WAVI","DII_blue_green","DII_blue_red","DII_green_red","depth","Year.x","Accuracy.m.","UTM.Zone","UTM.Easting","UTM.Northing","Site","Year.y","TOT","T_DR","TSG","Tt","Sf","Hw","TMA"
"721","WQ_BB53_7",0.0206871628761292,0.0360450893640518,0.0208525601774454,0.00745350774377584,-0.470267951488495,-0.657298922538757,0.657298922538757,-0.710044860839844,0.20942322909832,-0.566782116889954,-0.685105800628662,-1.1624801158905,2023,0.692011,"17 R",567243.328,2820871.955,"WQ_BB53",2024,"51","44","44","38","0","6",0
"722","WQ_BB53_70",0.0233241897076368,0.0375318080186844,0.0215913988649845,0.00475323712453246,-0.661419332027435,-0.775181174278259,0.775181174278259,-0.958724319934845,0.279681771993637,-0.476595431566238,-0.668418824672699,-1.11144113540649,2023,0.66297424,"17 R",567291.84,2820611.416,"WQ_BB53",2024,"51","49.5","40.5","25.5","0","15",9
"723","WQ_BB53_71",0.0242802184075117,0.0376622453331947,0.0220727566629648,0.00557588646188378,-0.626482665538788,-0.742084741592407,0.742084741592407,-0.89499169588089,0.315584987401962,-0.455289959907532,-0.679977595806122,-1.11151731014252,2023,0.7226005,"17 R",567282.398,2820606.12,"WQ_BB53",2024,"97.5","97.5","89.9","88.5","0","1.4",7.6
"724","WQ_BB53_72",0.0244132652878761,0.0391271077096462,0.0213448628783226,0.00533875124529004,-0.641116678714752,-0.759871900081635,0.759871900081635,-0.899771928787231,0.274111568927765,-0.421133995056152,-0.618964970111847,-1.11151731014252,2023,0.6791213,"17 R",567277.104,2820617.821,"WQ_BB53",2024,"32.2","19.2","19.2","19","0","0.2",0
"725","WQ_BB53_8",0.0226135663688183,0.0353804714977741,0.0224274694919586,0.00674854964017868,-0.540322661399841,-0.679624676704407,0.679624676704407,-0.80608594417572,0.321353137493134,-0.540042459964752,-0.753341615200043,-1.1646101474762,2023,0.8184696,"17 R",567253.49,2820872.357,"WQ_BB53",2024,"104.5","100","100","97.5","0","2.5",0
"726","WQ_BB53_9",0.02248121984303,0.0344491302967072,0.0220671705901623,0.00639710621908307,-0.556961417198181,-0.686771333217621,0.686771333217621,-0.825775265693665,0.348298400640488,-0.532055079936981,-0.768979430198669,-1.16170597076416,2023,0.84555596,"17 R",567262.432,2820863.819,"WQ_BB53",2024,"92","85.5","85.5","79","0","6.5",0
"727","WQ_BISC122_1",0.0716301500797272,0.103805050253868,0.0394474044442177,0.00286029791459441,-0.923203647136688,-0.946368753910065,0.946368753910065,-1.29717886447906,0.15027542412281,0.1297747194767,-0.0618590451776981,-1.75885593891144,2024,0.6754463,"17 R",571095,2811066,"WQ_BISC122",2024,"13.4","13.4","2.3","2.3","0","0",11.1
"728","WQ_BISC122_10",0.0745646134018898,0.108482524752617,0.0405220203101635,0.00250891246832907,-0.934895634651184,-0.954790890216827,0.954790890216827,-1.32508540153503,0.136208549141884,0.146928131580353,-0.0361034125089645,-1.75948297977448,2024,0.73553264,"17 R",571089,2811073,"WQ_BISC122",2024,"17.3","17.15","6.1","6.1","0","0",11.05
"729","WQ_BISC122_11",0.0768326595425606,0.109781563282013,0.0413587279617786,0.00297680869698524,-0.925402104854584,-0.947200238704681,0.947200238704681,-1.29857182502747,0.151529595255852,0.159404933452606,-0.0381298623979092,-1.7588632106781,2024,0.6539179,"17 R",571083,2811061,"WQ_BISC122",2024,"14.85","14.85","9.5","9.5","0","0",5.35
"730","WQ_BISC122_12",0.0762988701462746,0.110690176486969,0.0417171642184258,0.00250926637090743,-0.936319589614868,-0.955666482448578,0.955666482448578,-1.32978963851929,0.134418681263924,0.145050019025803,-0.0357687883079052,-1.75559401512146,2024,0.6341591,"17 R",571079,2811049,"WQ_BISC122",2024,"23.3","23.3","10.25","10.25","0","0",13.05
"731","WQ_BISC122_13",0.0748322531580925,0.107963256537914,0.041478518396616,0.00274334289133549,-0.929273068904877,-0.950439393520355,0.950439393520355,-1.31389236450195,0.145693778991699,0.130549520254135,-0.0568027533590794,-1.75539469718933,2024,0.6919629,"17 R",571079,2811031,"WQ_BISC122",2024,"26.55","26.55","10.5","10.5","0","0",16.05
"732","WQ_BISC122_14",0.0669502392411232,0.101462468504906,0.0394468232989311,0.00286010419949889,-0.918060719966888,-0.945168077945709,0.945168077945709,-1.29718899726868,0.110787257552147,0.0622208900749683,-0.0846746638417244,-1.75572109222412,2024,0.5484588,"17 R",571068,2811021,"WQ_BISC122",2024,"31.45","30.7","9.5","9","0","0.5",21.2
"733","WQ_BISC122_15",0.0725652500987053,0.106794834136963,0.0410015285015106,0.00403002835810184,-0.894770860671997,-0.927272140979767,0.927272140979767,-1.23151969909668,0.12831637263298,0.109682984650135,-0.0598008558154106,-1.75563132762909,2024,0.6080413,"17 R",571070,2811010,"WQ_BISC122",2024,"25.45","23.2","4.5","4.5","0","0",18.7
"734","WQ_BISC122_16",0.0673498213291168,0.100420668721199,0.0380118899047375,0.00285970559343696,-0.918537974357605,-0.944622457027435,0.944622457027435,-1.29009592533112,0.129433810710907,0.0998758152127266,-0.0697402060031891,-1.75571918487549,2024,0.6217226,"17 R",571055,2811024,"WQ_BISC122",2024,"22.95","22.95","11.75","10.75","0","1",11.2
"735","WQ_BISC122_17",0.0674818977713585,0.0976861342787743,0.0366961993277073,0.00391144491732121,-0.890425503253937,-0.923001229763031,0.923001229763031,-1.21103143692017,0.165354564785957,0.13197460770607,-0.0733396485447884,-1.75571918487549,2024,0.65930414,"17 R",571041,2811025,"WQ_BISC122",2024,"21.9","21.9","9.25","8.75","0","0.5",12.65
"736","WQ_BISC122_18",0.0716235041618347,0.104971490800381,0.0384891219437122,0.00344369281083345,-0.908250391483307,-0.936472117900848,0.936472117900848,-1.25362777709961,0.136437073349953,0.150723665952682,-0.0339232124388218,-1.75290822982788,2024,0.5647874,"17 R",571038,2811016,"WQ_BISC122",2024,"16","16","5.75","5.75","0","0",10.25
"737","WQ_BISC122_19",0.0745608061552048,0.108869962394238,0.0426716767251492,0.00379464705474675,-0.903142750263214,-0.932638168334961,0.932638168334961,-1.25500667095184,0.131772041320801,0.102650575339794,-0.0677687749266624,-1.75281083583832,2024,0.55398,"17 R",571038,2811004,"WQ_BISC122",2024,"5.75","5.75","3.5","3.5","0","0",2.25
"738","WQ_BISC122_2",0.0697622075676918,0.103025980293751,0.0392092950642109,0.00344547722488642,-0.905871152877808,-0.935278832912445,0.935278832912445,-1.25767230987549,0.133118778467178,0.108531296253204,-0.0652659460902214,-1.75957107543945,2024,0.77125996,"17 R",571100,2811058,"WQ_BISC122",2024,"31.75","31.75","3.75","3.65","0","0",28
"739","WQ_BISC122_20",0.0757597908377647,0.110297575592995,0.0414764173328876,0.00367734837345779,-0.90741491317749,-0.935470938682556,0.935470938682556,-1.25567829608917,0.131699025630951,0.142911568284035,-0.0353772342205048,-1.74821257591248,2024,0.5620619,"17 R",571025,2811005,"WQ_BISC122",2024,"20.35","20.35","18","18","0","0",2.35
"740","WQ_BISC122_21",0.0769589692354202,0.113931015133858,0.0419540144503117,0.00297577236779034,-0.92554497718811,-0.949091553688049,0.949091553688049,-1.30130517482758,0.107534147799015,0.148820281028748,-0.0107694566249847,-1.74817228317261,2024,0.5725841,"17 R",571017,2810996,"WQ_BISC122",2024,"16","16","10.15","10.15","0","0",5.85
"741","WQ_BISC122_22",0.0797619447112083,0.118082642555237,0.044344712048769,0.00332778762094676,-0.919898927211761,-0.94518119096756,0.94518119096756,-1.29058444499969,0.0992803201079369,0.137176871299744,-0.0127502027899027,-1.74772489070892,2024,0.647507,"17 R",571031,2810979,"WQ_BISC122",2024,"26.35","26.35","6.5","6.5","0","0",19.85
"742","WQ_BISC122_23",0.0802953243255615,0.115749374032021,0.0449420884251595,0.00356184202246368,-0.91504979133606,-0.940293252468109,0.940293252468109,-1.27969777584076,0.130495250225067,0.132392570376396,-0.0418279729783535,-1.74728357791901,2024,0.58646965,"17 R",571038,2810969,"WQ_BISC122",2024,"15.95","15.95","7","7","0","0",8.95
"743","WQ_BISC122_24",0.0735004842281342,0.110302180051804,0.0405242070555687,0.00274470006115735,-0.928003311157227,-0.951441407203674,0.951441407203674,-1.30969941616058,0.101371981203556,0.132507920265198,-0.0195055995136499,-1.75356447696686,2024,0.6023203,"17 R",571064,2810969,"WQ_BISC122",2024,"10.5","10.5","4.25","4.25","0","0",6.25
"744","WQ_BISC122_25",0.0714982599020004,0.104715898633003,0.0401657111942768,0.00379673251882195,-0.899150490760803,-0.930022299289703,0.930022299289703,-1.24091076850891,0.137685731053352,0.112491853535175,-0.0654219910502434,-1.75558543205261,2024,0.5907473,"17 R",571075,2810984,"WQ_BISC122",2024,"48.6","48.6","20.5","20.25","0","0.25",28.1
"745","WQ_BISC122_26",0.0769717320799828,0.111991412937641,0.0424366854131222,0.00332967448048294,-0.91707056760788,-0.942253828048706,0.942253828048706,-1.28173875808716,0.128822267055511,0.139198675751686,-0.035736970603466,-1.76358938217163,2024,0.5743324,"17 R",571090,2810997,"WQ_BISC122",2024,"21.65","21.65","8.5","8.5","0","0",13.15
"746","WQ_BISC122_27",0.0730976238846779,0.10510440915823,0.040164478123188,0.00379583798348904,-0.90127021074295,-0.930287778377533,0.930287778377533,-1.24095928668976,0.155253008008003,0.134640872478485,-0.0616977959871292,-1.75572323799133,2024,0.6285271,"17 R",571067,2811003,"WQ_BISC122",2024,"13.75","13.75","5.75","5.75","0","0",8
"747","WQ_BISC122_28",0.0793642997741699,0.115101806819439,0.0430315323174,0.0023928084410727,-0.941465437412262,-0.959269464015961,0.959269464015961,-1.34196960926056,0.12573379278183,0.157898992300034,-0.0178296193480492,-1.75572681427002,2024,0.7113149,"17 R",571057,2810995,"WQ_BISC122",2024,"15.75","15.75","6.25","4.75","0","1.5",9.5
"748","WQ_BISC122_29",0.0804305076599121,0.117954418063164,0.0445844419300556,0.00286070886068046,-0.931308269500732,-0.952643215656281,0.952643215656281,-1.31911480426788,0.108963862061501,0.140910893678665,-0.0175113789737225,-1.75322389602661,2024,0.6191635,"17 R",571051,2810984,"WQ_BISC122",2024,"11.35","11.35","6.35","5.1","0","1.25",5
"749","WQ_BISC122_3",0.073635533452034,0.111471638083458,0.0417189747095108,0.00391332665458322,-0.899074554443359,-0.932169198989868,0.932169198989868,-1.24272656440735,0.0902342423796654,0.109482459723949,-0.0287632737308741,-1.75984573364258,2024,0.77500117,"17 R",571102,2811047,"WQ_BISC122",2024,"26.65","26.65","20.25","20.25","0","0",6.4
"750","WQ_BISC122_30",0.0797619447112083,0.118082642555237,0.044344712048769,0.00332778762094676,-0.919898927211761,-0.94518119096756,0.94518119096756,-1.29058444499969,0.0992803201079369,0.137176871299744,-0.0127502027899027,-1.74772489070892,2024,0.6265944,"17 R",571039,2810977,"WQ_BISC122",2024,"20.75","20.75","6.75","6.75","0","0",14
"751","WQ_BISC122_31",0.0832219421863556,0.116785556077957,0.0443441160023212,0.00473014311864972,-0.892438173294067,-0.922147631645203,0.922147631645203,-1.21083760261536,0.155331939458847,0.179652914404869,-0.0237863827496767,-1.74817228317261,2024,0.7373827,"17 R",571026,2810980,"WQ_BISC122",2024,"14.8","14.8","5","4.75","0","0.25",9.8
"752","WQ_BISC122_32",0.0769589692354202,0.113931015133858,0.0419540144503117,0.00297577236779034,-0.92554497718811,-0.949091553688049,0.949091553688049,-1.30130517482758,0.107534147799015,0.148820281028748,-0.0107694566249847,-1.74817228317261,2024,0.8721842,"17 R",571018,2810992,"WQ_BISC122",2024,"10.5","10","8.5","8.5","0","0",1.5
"753","WQ_BISC122_33",0.0792237222194672,0.117820650339127,0.0431482717394829,0.00414464669302106,-0.900570273399353,-0.932035624980927,0.932035624980927,-1.23708665370941,0.0952419117093086,0.153808102011681,0.00367039861157537,-1.74817228317261,2024,0.6559802,"17 R",571009,2810984,"WQ_BISC122",2024,"65.5","65.5","58","58","0","0",7.5
"754","WQ_BISC122_34",0.0821546614170074,0.116006210446358,0.0447014756500721,0.003443747991696,-0.919537127017975,-0.942339897155762,0.942339897155762,-1.28541493415833,0.150660946965218,0.159877896308899,-0.0359526909887791,-1.7475665807724,2024,0.58838207,"17 R",571009,2810970,"WQ_BISC122",2024,"8.7","8.7","5.7","0.95","0","4.75",3
"755","WQ_BISC122_35",0.0781582593917847,0.114449620246887,0.0432680174708366,0.003443498397246,-0.915602326393127,-0.941582679748535,0.941582679748535,-1.27884483337402,0.117410771548748,0.137896835803986,-0.0272473227232695,-1.74817228317261,2024,0.598015,"17 R",571000,2810979,"WQ_BISC122",2024,"36.75","36.75","32.5","32.5","0","0",4.25
"756","WQ_BISC122_36",0.0808211117982864,0.118208937346935,0.0462528131902218,0.0028585665859282,-0.931678354740143,-0.952777326107025,0.952777326107025,-1.32538259029388,0.111157067120075,0.114322625100613,-0.0403951108455658,-1.74799656867981,2024,0.7284073,"17 R",570990,2810979,"WQ_BISC122",2024,"9.5","9.5","6.25","4.25","0","2",3.25
"757","WQ_BISC122_37",0.0745523795485497,0.108475744724274,0.0429075844585896,0.00297442823648453,-0.923267126083374,-0.946623146533966,0.946623146533966,-1.30551671981812,0.136121347546577,0.0978203788399696,-0.0751539990305901,-1.74422705173492,2024,0.6900282,"17 R",570979,2810985,"WQ_BISC122",2024,"16.1","15.85","11.5","11.5","0","0",4.35
"758","WQ_BISC122_38",0.0709455758333206,0.104706004261971,0.0398001968860626,0.00238921004347503,-0.93484103679657,-0.955381572246552,0.955381572246552,-1.33010828495026,0.130041897296906,0.112553648650646,-0.0592856667935848,-1.74422705173492,2024,0.70485014,"17 R",570963,2810991,"WQ_BISC122",2024,"17.2","17.2","7.1","7.1","0","0",10.1
"759","WQ_BISC122_39",0.0762848630547523,0.111461453139782,0.0407565087080002,0.00414306297898293,-0.896974503993988,-0.92832350730896,0.92832350730896,-1.22317802906036,0.125693470239639,0.164799720048904,-0.0129463784396648,-1.74422705173492,2024,0.6826042,"17 R",570962,2810990,"WQ_BISC122",2024,"21.65","21.65","11.85","11.75","0","0.1",9.8
"760","WQ_BISC122_4",0.0761687010526657,0.110042698681355,0.0418378375470638,0.00391292991116643,-0.902276456356049,-0.931325376033783,0.931325376033783,-1.24341869354248,0.139927834272385,0.140871107578278,-0.0436041355133057,-1.75800490379333,2024,0.7953006,"17 R",571091,2811050,"WQ_BISC122",2024,"25.8","25.8","15.75","15.75","0","0",10.05
"761","WQ_BISC122_40",0.0768134593963623,0.113275818526745,0.041830025613308,0.00273900991305709,-0.931139528751373,-0.952781736850739,0.952781736850739,-1.31563365459442,0.112736217677593,0.14946012198925,-0.0145196048542857,-1.7435610294342,2024,0.84122753,"17 R",570939,2810981,"WQ_BISC122",2024,"14.1","14","10.8","10.65","0","0.15",3.2
"762","WQ_BISC122_41",0.0818789452314377,0.122091524302959,0.0467276833951473,0.0036751686129719,-0.914085507392883,-0.941555798053741,0.941555798053741,-1.28125238418579,0.0844066813588142,0.118586637079716,-0.0150397885590792,-1.74362480640411,2024,0.71558636,"17 R",570941,2810968,"WQ_BISC122",2024,"31.75","31.75","25.25","24.5","0","0.75",6.5
"763","WQ_BISC122_42",0.0800152495503426,0.119501195847988,0.0441010855138302,0.0040261191315949,-0.904187202453613,-0.934814095497131,0.934814095497131,-1.2490326166153,0.0877614170312881,0.145061239600182,0.00294627295807004,-1.74017107486725,2024,0.8711403,"17 R",570942,2810958,"WQ_BISC122",2024,"12.4","12.4","4.25","4.25","0","0",8.15
"764","WQ_BISC122_43",0.0788168013095856,0.11613142490387,0.0433847829699516,0.00344186136499047,-0.916316151618958,-0.942430913448334,0.942430913448334,-1.27949345111847,0.107856504619122,0.143981397151947,-0.0144963823258877,-1.73361551761627,2024,0.7235888,"17 R",570947,2810947,"WQ_BISC122",2024,"19.25","19.25","6.75","6.75","0","0",12.5
"765","WQ_BISC122_44",0.0748206153512001,0.108736142516136,0.0408775322139263,0.00402740808203816,-0.897843778133392,-0.928568959236145,0.928568959236145,-1.23093771934509,0.136763468384743,0.142881736159325,-0.0397218465805054,-1.73172914981842,2024,0.6654856,"17 R",570960,2810932,"WQ_BISC122",2024,"14.05","14.05","2","2","0","0",12.05
"766","WQ_BISC122_45",0.0657366737723351,0.101066738367081,0.0392047986388206,0.00355995749123394,-0.897254526615143,-0.931949317455292,0.931949317455292,-1.2502646446228,0.0973017439246178,0.0491939708590508,-0.0843878984451294,-1.7393171787262,2024,0.6638769,"17 R",570975,2810941,"WQ_BISC122",2024,"31.5","31.5","1.8","1.3","0","0.5",29.7
"767","WQ_BISC122_46",0.0819971039891243,0.12350732088089,0.0455293320119381,0.00367294996976852,-0.91425359249115,-0.942240238189697,0.942240238189697,-1.27604997158051,0.0716661140322685,0.142257511615753,0.0141969602555037,-1.71854054927826,2024,0.573578,"17 R",570791,2810815,"WQ_BISC122",2024,"4.45","4.45","3.25","3","0","0.25",1.2
"768","WQ_BISC122_47",0.0841290578246117,0.127519711852074,0.045411117374897,0.00425833789631724,-0.903643786907196,-0.935371041297913,0.935371041297913,-1.24279940128326,0.0580066777765751,0.170150056481361,0.0479394569993019,-1.71638369560242,2024,0.63837487,"17 R",570800,2810800,"WQ_BISC122",2024,"11.3","11.3","7","7","0","0",4.3
"769","WQ_BISC122_48",0.0849287137389183,0.129330724477768,0.0485154651105404,0.00355734117329121,-0.919595420360565,-0.946461081504822,0.946461081504822,-1.29505574703217,0.0501198582351208,0.123032309114933,0.0169718861579895,-1.71095299720764,2024,0.55988973,"17 R",570817,2810796,"WQ_BISC122",2024,"7.5","7","5","5","0","0",2
"770","WQ_BISC122_49",0.0850627049803734,0.127003729343414,0.048754446208477,0.00297295837663114,-0.932460129261017,-0.954253971576691,0.954253971576691,-1.32757925987244,0.0740308687090874,0.120404459536076,-0.00453364476561546,-1.70200657844543,2024,0.59486866,"17 R",570827,2810801,"WQ_BISC122",2024,"27.35","27.35","23.55","23.55","0","0",3.8
"771","WQ_BISC122_5",0.0790974795818329,0.113415405154228,0.0429114587605,0.00297666084952652,-0.927464127540588,-0.948851108551025,0.948851108551025,-1.30539667606354,0.140522450208664,0.156922176480293,-0.0306849088519812,-1.75579965114594,2024,0.6361016,"17 R",571075,2811059,"WQ_BISC122",2024,"17.55","17.55","14.7","14.5","0","0.2",2.85
"772","WQ_BISC122_50",0.0646573603153229,0.0976772457361221,0.0363344363868237,0.00262498762458563,-0.921970963478088,-0.94765841960907,0.94765841960907,-1.2978675365448,0.122709073126316,0.0976939275860786,-0.0666781365871429,-1.71882271766663,2024,0.64431006,"17 R",570827,2810700,"WQ_BISC122",2024,"41.65","41.4","40.5","40.5","0","0",0.9
"773","WQ_BISC122_51",0.0571551397442818,0.089075431227684,0.0304731801152229,0.00379417836666107,-0.875497281551361,-0.918290197849274,0.918290197849274,-1.16783154010773,0.112775027751923,0.124879844486713,-0.038961511105299,-1.71430599689484,2024,0.57661337,"17 R",570838,2810704,"WQ_BISC122",2024,"64","64","62","62","0","0",2
"774","WQ_BISC122_52",0.0623834654688835,0.0950733870267868,0.0360958874225616,0.002625284017995,-0.919232904911041,-0.946257531642914,0.946257531642914,-1.29660093784332,0.120144635438919,0.0675281807780266,-0.089208148419857,-1.71225392818451,2024,0.59972364,"17 R",570847,2810720,"WQ_BISC122",2024,"11","11","6","6.25","0","0",5
"775","WQ_BISC122_53",0.0796126648783684,0.119369253516197,0.0412348806858063,0.00356002803891897,-0.914394319057465,-0.942080080509186,0.942080080509186,-1.26157820224762,0.0840763077139854,0.197514265775681,0.0476432032883167,-1.70662891864777,2024,0.6097979,"17 R",570846,2810733,"WQ_BISC122",2024,"17","17","5","4.75","0","0",12
"776","WQ_BISC122_54",0.0765456855297089,0.117165215313435,0.0389637798070908,0.00285820197314024,-0.928008496761322,-0.952372610569,0.952372610569,-1.29497373104095,0.0677161365747452,0.206701040267944,0.0676190927624702,-1.71096909046173,2024,0.5573711,"17 R",570832,2810738,"WQ_BISC122",2024,"10","10","6","6.25","0","0",3
"777","WQ_BISC122_55",0.0802744999527931,0.123381823301315,0.0435030870139599,0.00355908600613475,-0.915091633796692,-0.943925321102142,0.943925321102142,-1.27312445640564,0.0516847744584084,0.15997725725174,0.0442088730633259,-1.72303175926208,2024,0.5561877,"17 R",570818,2810727,"WQ_BISC122",2024,"11","11","5","4.25","0","1",5
"778","WQ_BISC122_56",0.082536906003952,0.12325181812048,0.0463686436414719,0.00390963675454259,-0.909547865390778,-0.938509106636047,0.938509106636047,-1.2667201757431,0.0807751417160034,0.133189931511879,-0.000323983607813716,-1.72510373592377,2024,0.5551997,"17 R",570800,2810719,"WQ_BISC122",2024,"18","17","9","8.75","0","0",8
"779","WQ_BISC122_57",0.0808051899075508,0.123251259326935,0.0442190691828728,0.00355879007838666,-0.915632486343384,-0.943872094154358,0.943872094154358,-1.27654147148132,0.0595763735473156,0.152599230408669,0.032023947685957,-1.73037719726562,2024,0.5918156,"17 R",570794,2810709,"WQ_BISC122",2024,"16","16","8","5.75","0","2",9
"780","WQ_BISC122_58",0.0838686972856522,0.122605010867119,0.0446976460516453,0.00309182400815189,-0.92889130115509,-0.950805068016052,0.950805068016052,-1.30590975284576,0.103254526853561,0.180600062012672,0.0194298680871725,-1.72686755657196,2024,0.54554373,"17 R",570807,2810699,"WQ_BISC122",2024,"23","23","15","14.25","0","1",7
"781","WQ_BISC122_59",0.0671998113393784,0.100541278719902,0.0370521247386932,0.00192374980542809,-0.944338798522949,-0.962450623512268,0.962450623512268,-1.35192763805389,0.125727459788322,0.119526848196983,-0.0511097945272923,-1.72003221511841,2024,0.5476332,"17 R",570821,2810688,"WQ_BISC122",2024,"47","46","45","45","0","0",1
"782","WQ_BISC122_6",0.0796282067894936,0.116008467972279,0.0432688891887665,0.00285910186357796,-0.930677771568298,-0.951894342899323,0.951894342899323,-1.31405425071716,0.119401812553406,0.156512245535851,-0.0137325935065746,-1.754225730896,2024,0.73211145,"17 R",571067,2811070,"WQ_BISC122",2024,"14.55","14.45","11.15","10.65","0","0.5",3.3
"783","WQ_BISC122_60",0.0646602809429169,0.0992410480976105,0.0362161211669445,0.00414560874924064,-0.879498422145844,-0.9198037981987,0.9198037981987,-1.19186592102051,0.103216163814068,0.100529760122299,-0.0485720299184322,-1.72176277637482,2024,0.56461287,"17 R",570834,2810679,"WQ_BISC122",2024,"39","38","37","36.25","0","0",2
"784","WQ_BISC122_61",0.0737501457333565,0.1074348539114,0.0371735505759716,0.00262653967365623,-0.931221425533295,-0.952271342277527,0.952271342277527,-1.30202007293701,0.137163102626801,0.209739983081818,0.0129765085875988,-1.71485233306885,2024,0.58067846,"17 R",570842,2810668,"WQ_BISC122",2024,"35.5","35","31.5","31.5","0","0",3.5
"785","WQ_BISC122_62",0.079486146569252,0.117687858641148,0.0415963605046272,0.00356231862679124,-0.914211094379425,-0.941240191459656,0.941240191459656,-1.26334655284882,0.0999360904097557,0.188455909490585,0.0275085177272558,-1.70211553573608,2024,0.5715523,"17 R",570860,2810671,"WQ_BISC122",2024,"5.5","5","4","3.5","0","0.5",1
"786","WQ_BISC122_63",0.0828169733285904,0.12325881421566,0.0452997460961342,0.00449810922145844,-0.896968305110931,-0.929583311080933,0.929583311080933,-1.22901785373688,0.0840928107500076,0.156532034277916,0.0156284458935261,-1.69833326339722,2024,0.62734234,"17 R",570876,2810666,"WQ_BISC122",2024,"26.1","26.1","17.25","17.25","0","0",8.85
"787","WQ_BISC122_64",0.0833529382944107,0.121966019272804,0.0467338673770428,0.0028626003768295,-0.933594346046448,-0.954135537147522,0.954135537147522,-1.32684648036957,0.103513821959496,0.136315390467644,-0.0161584690213203,-1.6898318529129,2024,0.61072457,"17 R",570892,2810657,"WQ_BISC122",2024,"11.25","11.25","7.25","6.25","0","1",4
"788","WQ_BISC122_65",0.0848183333873749,0.122485011816025,0.0470928698778152,0.00286325020715594,-0.934689819812775,-0.954315304756165,0.954315304756165,-1.32805407047272,0.115718357264996,0.147195681929588,-0.0171280112117529,-1.68315303325653,2024,0.5910092,"17 R",570905,2810646,"WQ_BISC122",2024,"4.95","4.95","2.1","2","0","0.1",2.85
"789","WQ_BISC122_66",0.0821611285209656,0.123134210705757,0.0472137033939362,0.00298120244406164,-0.92997133731842,-0.952722609043121,0.952722609043121,-1.32182240486145,0.0773862451314926,0.113173700869083,-0.0135883558541536,-1.68162560462952,2024,0.58473164,"17 R",570921,2810633,"WQ_BISC122",2024,"9.2","9.2","3.6","3.5","0","0.1",5.6
"790","WQ_BISC122_67",0.0814961269497871,0.121321797370911,0.04602025821805,0.00379974045790732,-0.910904467105865,-0.939263224601746,0.939263224601746,-1.27119183540344,0.0875001400709152,0.126952707767487,-0.0109667927026749,-1.68013989925385,2024,0.5602109,"17 R",570920,2810622,"WQ_BISC122",2024,"32.7","32.2","28.75","28.75","0","0",3.45
"791","WQ_BISC122_68",0.0771011039614677,0.113804742693901,0.0429161228239536,0.00403402047231793,-0.900560438632965,-0.931533217430115,0.931533217430115,-1.24223589897156,0.110743455588818,0.13126577436924,-0.0273320190608501,-1.67689168453217,2024,0.60702884,"17 R",570923,2810604,"WQ_BISC122",2024,"19.75","19.75","4.75","4.75","0","0",15
"792","WQ_BISC122_69",0.0633439719676971,0.0982114896178246,0.0375402607023716,0.00321665336377919,-0.903346657752991,-0.936572790145874,0.936572790145874,-1.26323127746582,0.0954770967364311,0.0492376610636711,-0.0834755823016167,-1.67113351821899,2024,0.53717786,"17 R",570935,2810588,"WQ_BISC122",2024,"37.45","37.45","0.35","0.35","0","0",37.1
"793","WQ_BISC122_7",0.077363133430481,0.11341454833746,0.0430300012230873,0.00239134370349348,-0.940032362937927,-0.958700835704803,0.958700835704803,-1.34205591678619,0.118361085653305,0.132391154766083,-0.0325727052986622,-1.75401055812836,2024,0.6436696,"17 R",571073,2811083,"WQ_BISC122",2024,"20.8","20.8","16.7","16","0","0.7",4.1
"794","WQ_BISC122_70",0.0720364600419998,0.106666646897793,0.0413653254508972,0.00426933309063315,-0.888099372386932,-0.92303067445755,0.92303067445755,-1.21933615207672,0.122480005025864,0.0948110371828079,-0.0670226588845253,-1.67171061038971,2024,0.66061693,"17 R",570945,2810578,"WQ_BISC122",2024,"14.5","14.5","5","5","0","0",9.5
"795","WQ_BISC122_71",0.0813712254166603,0.121196337044239,0.0467400662600994,0.00368552911095321,-0.913339555263519,-0.940975725650787,0.940975725650787,-1.28073465824127,0.0872390940785408,0.112139768898487,-0.0225794930011034,-1.67385125160217,2024,0.5550231,"17 R",570956,2810568,"WQ_BISC122",2024,"14.75","14.75","6.75","6.75","0","0",8
"796","WQ_BISC122_72",0.0804423466324806,0.118866294622421,0.0469799749553204,0.00356943043880165,-0.915025472640991,-0.941693007946014,0.941693007946014,-1.28816187381744,0.0996378734707832,0.0962783098220825,-0.0454815104603767,-1.67046105861664,2024,0.5864558,"17 R",570975,2810569,"WQ_BISC122",2024,"6.25","6.25","5.5","5.5","0","0",0.75
"797","WQ_BISC122_73",0.0825750529766083,0.123529724776745,0.0476972907781601,0.00415477436035872,-0.904190421104431,-0.934921264648438,0.934921264648438,-1.25961756706238,0.0784666836261749,0.109479956328869,-0.0173269677907228,-1.68855035305023,2024,0.5726333,"17 R",570982,2810548,"WQ_BISC122",2024,"10.85","10.1","7.25","6.25","0","1",2.85
"798","WQ_BISC122_74",0.0718847140669823,0.102887831628323,0.0399212166666985,0.00320854084566236,-0.914545178413391,-0.939516484737396,0.939516484737396,-1.27682173252106,0.164740577340126,0.12310653924942,-0.0788720548152924,-1.74803936481476,2024,0.6349914,"17 R",570994,2811010,"WQ_BISC122",2024,"13.65","13.15","7.75","7.75","0","0",5.4
